ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11897564,JC516433,05/31/2019 08:00:00 AM,020XX W 70TH ST,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,RESIDENCE,FALSE,FALSE,735,7,17,67,26,1164061,1858235,2019,11/23/2019 03:48:23 PM,41.76661704,-87.67421267,"(41.766617035, -87.674212669)"
11897322,JC517752,11/14/2019 01:39:00 PM,031XX N SACRAMENTO AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,1411,14,33,21,17,1155833,1920669,2019,11/23/2019 03:48:23 PM,41.93811205,-87.70269099,"(41.938112047, -87.702690986)"
11893685,JC513224,11/16/2019 02:00:00 PM,110XX S WENTWORTH AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,TRUE,TRUE,513,5,34,49,08B,1176910,1831549,2019,11/23/2019 03:51:46 PM,41.69310736,-87.62791794,"(41.693107356, -87.627917936)"
11898425,JC518942,11/15/2019 12:30:00 PM,049XX W QUINCY ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,1533,15,28,25,08B,1143625,1898550,2019,11/24/2019 03:53:02 PM,41.87765278,-87.74811299,"(41.877652775, -87.748112986)"
11894601,JC514112,11/17/2019 03:30:00 PM,086XX S VERNON AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,FALSE,632,6,6,44,20,1180867,1847769,2019,11/24/2019 03:56:00 PM,41.73752727,-87.61293379,"(41.737527266, -87.612933786)"
11894608,JC514445,11/17/2019 07:30:00 PM,001XX W GARFIELD BLVD,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,225,2,3,37,26,1175963,1868519,2019,11/24/2019 03:56:00 PM,41.79457887,-87.63027921,"(41.794578866, -87.630279209)"
11898587,JC519120,11/14/2019 11:00:00 AM,018XX S TRUMBULL AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,FALSE,FALSE,1021,10,24,29,17,1153658,1890861,2019,11/24/2019 03:53:02 PM,41.85635968,-87.71147865,"(41.856359678, -87.711478646)"
11894767,JC513855,11/17/2019 11:09:00 AM,068XX N LAKEWOOD AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,FALSE,TRUE,2431,24,49,1,20,1166259,1945459,2019,11/24/2019 03:56:00 PM,42.0059198,-87.66366116,"(42.005919796, -87.663661161)"
11793789,JC391967,08-06-2019 17:00,049XX W FLETCHER ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,2521,25,31,19,08B,1142882,1920490,2019,08/17/2019 03:57:45 PM,41.93787243,-87.75029356,"(41.937872425, -87.750293555)"
11790259,JC387674,08-10-2019 22:30,027XX N AVERS AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,PARK PROPERTY,TRUE,TRUE,2524,25,31,22,20,1150249,1917959,2019,08/17/2019 04:05:51 PM,41.93078647,-87.72328435,"(41.930786468, -87.72328435)"
11890249,JC508762,11/13/2019 08:15:00 AM,020XX N ORCHARD ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,1812,18,43,7,17,1171278,1913694,2019,04/20/2020 03:47:53 PM,41.91864652,-87.64613311,"(41.918646522, -87.64613311)"
11894517,JC514386,11/17/2019 08:00:00 PM,016XX W 61ST ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,FALSE,FALSE,714,7,15,67,20,1166240,1864253,2019,11/24/2019 03:56:00 PM,41.78308511,-87.66605463,"(41.78308511, -87.666054626)"
11898281,JC518788,11/15/2019 03:30:00 PM,088XX S PRINCETON AVE,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,RESIDENCE,FALSE,FALSE,634,6,21,49,26,1175706,1846346,2019,11/24/2019 03:53:02 PM,41.73373937,-87.63188466,"(41.733739365, -87.631884662)"
11894418,JC514298,11/17/2019 12:30:00 PM,047XX S WINCHESTER AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,STREET,FALSE,TRUE,931,9,15,61,08B,1164150,1873340,2019,11/24/2019 03:56:00 PM,41.80806522,-87.67346152,"(41.808065217, -87.673461524)"
11789695,JC386750,08-10-2019 12:30,009XX E 132ND PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,CHA APARTMENT,FALSE,TRUE,533,5,9,54,08B,1185392,1817834,2019,08/17/2019 04:05:51 PM,41.6552767,-87.59729283,"(41.655276697, -87.597292828)"
11646644,JC212112,04-04-2019 11:30,0000X E 118TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,FALSE,532,5,9,53,08B,1178578,1826736,2019,07-10-2019 16:06,41.67986213,-87.6219566,"(41.67986213, -87.621956595)"
11738769,JC323300,01-01-2019 00:00,035XX W 24TH ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,FALSE,TRUE,1024,10,22,30,2,1153241,1887830,2019,07-10-2019 16:06,41.84805053,-87.71308962,"(41.848050533, -87.713089622)"
11660477,JC230851,04-09-2019 15:46,039XX W POLK ST,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,1132,11,24,26,17,1150230,1896076,2019,04/21/2020 03:47:53 PM,41.87073769,-87.72392541,"(41.870737693, -87.723925411)"
11790800,JC388399,08-11-2019 17:00,034XX W 63RD ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,OTHER,FALSE,TRUE,823,8,23,66,20,1154582,1862632,2019,08/18/2019 04:11:00 PM,41.77887716,-87.70884011,"(41.778877155, -87.708840106)"
11893959,JC513600,11/17/2019 03:30:00 AM,089XX S BLACKSTONE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,TRUE,TRUE,413,4,8,48,17,1187677,1846036,2019,11/26/2019 03:47:51 PM,41.7326126,-87.58803911,"(41.7326126, -87.588039105)"
11897708,JC518081,11-12-2019 12:03,035XX W BELDEN AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,TRUE,1413,14,35,22,2,1152224,1915057,2019,11/26/2019 03:47:51 PM,41.92278435,-87.71610336,"(41.922784346, -87.716103363)"
11706850,JC286997,05/31/2019 09:30:00 PM,014XX W 61ST ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,TRUE,713,7,16,67,08B,1167562,1864288,2019,07/13/2019 04:07:04 PM,41.7831529,-87.66120674,"(41.783152899, -87.661206741)"
11895337,JC515481,11/18/2019 12:00:00 AM,090XX S LAFLIN ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,2222,22,21,73,08B,1167920,1844809,2019,11/25/2019 03:55:20 PM,41.7296922,-87.66045278,"(41.729692201, -87.660452775)"
11711357,JC292434,06-04-2019 21:06,035XX W 55TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,PARK PROPERTY,TRUE,FALSE,822,8,14,63,08B,1153814,1867917,2019,07/14/2019 04:04:41 PM,41.79339525,-87.71151556,"(41.793395253, -87.711515563)"
11720624,JC303888,06-11-2019 15:00,109XX S DR MARTIN LUTHER KING JR DR,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,TRUE,513,5,9,49,08B,1180853,1832500,2019,07/14/2019 04:04:41 PM,41.69562751,-87.61345282,"(41.695627512, -87.613452816)"
11725027,JC309171,06/16/2019 06:23:00 PM,0000X E GARFIELD BLVD,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,TRUE,225,2,20,40,08B,1177498,1868439,2019,07/14/2019 04:04:41 PM,41.79432475,-87.62465286,"(41.794324752, -87.624652856)"
11897083,JC517317,11/18/2019 08:00:00 AM,111XX S WALLACE ST,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,CTA BUS STOP,FALSE,FALSE,2233,22,34,49,26,1174291,1831110,2019,11/25/2019 03:55:20 PM,41.69196113,-87.63751958,"(41.69196113, -87.637519577)"
11895505,JC515492,11/18/2019 05:44:00 PM,027XX N MENARD AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,2514,25,30,19,20,1137247,1917674,2019,11/25/2019 03:55:20 PM,41.93024832,-87.77107146,"(41.930248316, -87.77107146)"
11898456,JC517880,11/18/2019 12:00:00 AM,134XX S BRAINARD AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,TRUE,433,4,10,55,20,1198635,1816313,2019,11/25/2019 03:55:20 PM,41.65078238,-87.5488875,"(41.650782378, -87.548887495)"
11896084,JC515073,11/18/2019 09:00:00 AM,085XX S CREGIER AVE,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,412,4,8,45,26,1189680,1848520,2019,11/25/2019 03:55:20 PM,41.73938111,-87.58062175,"(41.739381109, -87.580621746)"
11895739,JC515622,11/18/2019 03:15:00 PM,076XX S COLFAX AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,FALSE,FALSE,421,4,7,43,20,1194849,1854846,2019,11/25/2019 03:55:20 PM,41.75661453,-87.56147585,"(41.756614534, -87.561475851)"
11741802,JC326674,06/29/2019 12:10:00 AM,110XX S RACINE AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,SIDEWALK,FALSE,FALSE,2234,22,34,75,20,1170298,1831423,2019,07/16/2019 04:26:05 PM,41.69290764,-87.65212943,"(41.692907635, -87.65212943)"
11896585,JC516773,11/19/2019 07:20:00 AM,025XX S PULASKI RD,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,CTA BUS STOP,FALSE,FALSE,1013,10,22,30,26,1150120,1886605,2019,11/26/2019 03:51:26 PM,41.84475026,-87.72457579,"(41.844750263, -87.724575794)"
11796047,JC394638,08-01-2019 00:01,061XX S ARTESIAN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,825,8,16,66,08B,1161094,1863794,2019,08/18/2019 04:00:54 PM,41.78193359,-87.68493429,"(41.781933589, -87.684934293)"
11790570,JC387743,08-11-2019 07:25,076XX S COLES AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,FALSE,TRUE,421,4,7,43,20,1196270,1855214,2019,08/18/2019 04:11:00 PM,41.75758925,-87.55625608,"(41.757589249, -87.556256082)"
11795789,JC394317,08-09-2019 12:00,032XX N HARLEM AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,TRUE,1631,16,29,17,20,1127511,1920763,2019,08/18/2019 04:00:54 PM,41.93889454,-87.8067799,"(41.93889454, -87.806779899)"
11790467,JC387988,08-11-2019 10:00,062XX S MERRIMAC AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,812,8,13,64,20,1135818,1862441,2019,08/18/2019 04:11:00 PM,41.77870636,-87.77763633,"(41.778706358, -87.777636325)"
12033251,JD212590,09-03-2019 12:00,064XX S LOREL AVE,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,813,8,13,64,17,1141844,1861441,2019,04/22/2020 03:53:55 PM,41.7758532,-87.75556877,"(41.7758532, -87.755568765)"
11897325,JC517700,11/14/2019 11:46:00 AM,048XX S KENWOOD AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,TRUE,222,2,4,39,2,1185937,1873243,2019,11/27/2019 03:53:35 PM,41.80731222,-87.59355612,"(41.807312216, -87.593556116)"
11900321,JC521271,10/22/2019 01:00:00 PM,0000X W 111TH ST,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,522,5,34,49,26,1177873,1831361,2019,11/27/2019 03:53:35 PM,41.69256976,-87.62439788,"(41.692569761, -87.624397882)"
11581338,JC134510,01/17/2019 12:31:00 PM,036XX N DRAKE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,1732,17,35,16,17,1152074,1924068,2019,07/18/2019 04:10:15 PM,41.94751421,-87.71641626,"(41.947514213, -87.716416263)"
11622850,JC185251,02-05-2019 00:01,024XX N TRIPP AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,2524,25,31,20,17,1147644,1915831,2019,07/19/2019 04:09:50 PM,41.9249975,-87.73291202,"(41.924997503, -87.732912015)"
11899158,JC517882,11/19/2019 08:00:00 AM,060XX S PEORIA ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,712,7,16,68,08B,1171341,1864917,2019,11/26/2019 03:51:26 PM,41.78479705,-87.64733332,"(41.784797052, -87.647333315)"
11730930,JC316265,06/21/2019 07:49:00 PM,030XX N LAKEWOOD AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,SIDEWALK,TRUE,FALSE,1933,19,32,6,20,1167116,1920173,2019,07/19/2019 04:09:50 PM,41.93651575,-87.661238,"(41.936515746, -87.661238003)"
11896820,JC517161,11/19/2019 05:00:00 PM,079XX S ELLIS AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,624,6,8,44,08B,1184273,1852467,2019,11/26/2019 03:51:26 PM,41.75034016,-87.60030865,"(41.750340162, -87.600308645)"
11872262,JC486286,10/24/2019 05:00:00 PM,026XX W JACKSON BLVD,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,1125,11,28,27,08B,1158759,1898594,2019,11/28/2019 03:51:51 PM,41.8774769,-87.69254338,"(41.877476902, -87.692543382)"
11895677,JC515717,11/18/2019 05:00:00 PM,055XX S ASHLAND AVE,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,SIDEWALK,FALSE,FALSE,715,7,16,67,26,1166618,1867967,2019,11/28/2019 03:51:51 PM,41.79326872,-87.66456284,"(41.793268723, -87.664562837)"
11692780,JC270013,05/19/2019 07:15:00 PM,027XX S HARDING AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,FALSE,1031,10,22,30,20,1150485,1885531,2019,08/19/2019 04:12:25 PM,41.84179596,-87.72326428,"(41.841795962, -87.723264283)"
11692782,JC270015,05/19/2019 07:15:00 PM,027XX S HARDING AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,FALSE,1031,10,22,30,20,1150485,1885531,2019,08/19/2019 04:12:25 PM,41.84179596,-87.72326428,"(41.841795962, -87.723264283)"
11901581,JC522927,11/21/2019 01:10:00 PM,029XX N MC VICKER AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2511,25,30,19,17,1135552,1918950,2019,11/28/2019 03:54:57 PM,41.93378014,-87.77726987,"(41.933780135, -87.777269865)"
11899460,JC520003,11/21/2019 11:09:00 AM,0000X S LAVERGNE AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,FALSE,1533,15,28,25,20,1143268,1899441,2019,11/28/2019 03:54:57 PM,41.88010446,-87.74940156,"(41.880104461, -87.749401555)"
11750924,JC340613,07-03-2019 08:00,064XX S CALIFORNIA AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,TRUE,825,8,17,66,08B,1158819,1861833,2019,08/19/2019 04:12:25 PM,41.7765991,-87.69332859,"(41.776599097, -87.693328592)"
11902517,JC520860,11/17/2019 07:30:00 PM,037XX W 55TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,822,8,23,62,20,1152202,1867866,2019,11/28/2019 03:51:51 PM,41.79328715,-87.71742803,"(41.793287145, -87.717428028)"
11897166,JC517436,11/20/2019 09:10:00 AM,060XX S LANGLEY AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,313,3,20,42,08B,1181924,1865146,2019,11/27/2019 03:57:21 PM,41.7851872,-87.60852484,"(41.785187197, -87.608524835)"
11901253,JC521636,11/19/2019 08:00:00 AM,078XX S EXCHANGE AVE,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,APARTMENT,FALSE,TRUE,421,4,7,43,26,1197041,1853462,2019,11/27/2019 03:53:35 PM,41.75276249,-87.55348873,"(41.752762491, -87.553488733)"
11897136,JC517484,11/20/2019 09:39:00 AM,025XX S ST LOUIS AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,ALLEY,TRUE,FALSE,1024,10,22,30,20,1153441,1886890,2019,11/27/2019 03:57:21 PM,41.84546709,-87.71238055,"(41.845467094, -87.712380553)"
11898165,JC518665,11/21/2019 07:45:00 AM,029XX S FEDERAL ST,1791,OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,CHA APARTMENT,FALSE,FALSE,133,1,3,35,20,1176116,1885609,2019,11/28/2019 03:54:57 PM,41.8414719,-87.62920463,"(41.841471897, -87.629204627)"
11897984,JC518506,11/21/2019 12:35:00 AM,031XX W 111TH ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2211,22,19,74,20,1157197,1830837,2019,11/28/2019 03:54:57 PM,41.69157385,-87.70011082,"(41.691573848, -87.700110821)"
11870876,JC484568,10/24/2019 08:50:00 AM,071XX S SOUTH CHICAGO AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,"SCHOOL, PRIVATE, BUILDING",TRUE,TRUE,324,3,5,69,08B,1183013,1857906,2019,11/29/2019 03:46:54 PM,41.7652947,-87.60475701,"(41.765294699, -87.604757012)"
11887185,JC504868,11-09-2019 21:03,088XX S BLACKSTONE AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,TRUE,412,4,8,48,20,1187660,1846748,2019,11/29/2019 03:46:54 PM,41.73456681,-87.5880788,"(41.734566806, -87.588078797)"
11897588,JC517581,11/19/2019 08:00:00 AM,051XX S CALIFORNIA AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,TRUE,923,9,14,63,08B,1158576,1870505,2019,11/29/2019 03:46:54 PM,41.80040123,-87.69398301,"(41.800401227, -87.693983014)"
11902919,JC524471,10/18/2019 12:01:00 AM,015XX W 18TH PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,1233,12,25,31,08B,1166427,1891160,2019,11/29/2019 03:46:54 PM,41.85691683,-87.66460124,"(41.856916828, -87.664601243)"
11900692,JC521920,11-01-2019 00:00,062XX S SANGAMON ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,OTHER,FALSE,TRUE,712,7,16,68,08B,1171043,1863567,2019,11/29/2019 03:46:54 PM,41.78109902,-87.64846533,"(41.781099015, -87.64846533)"
11899237,JC519951,11/22/2019 08:11:00 AM,026XX W 68TH ST,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,SIDEWALK,FALSE,FALSE,831,8,17,66,26,1159788,1859456,2019,11/29/2019 03:50:08 PM,41.77005642,-87.68984146,"(41.770056424, -87.689841461)"
11900742,JC522022,11/22/2019 09:30:00 PM,065XX S DAMEN AVE,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,RESIDENCE,FALSE,FALSE,726,7,15,67,26,1164155,1861241,2019,11/29/2019 03:50:08 PM,41.77486393,-87.67378363,"(41.774863931, -87.673783628)"
11900945,JC521873,11/22/2019 09:20:00 AM,032XX W BRYN MAWR AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,DAY CARE CENTER,FALSE,FALSE,1712,17,39,13,08B,1153593,1937029,2019,11/29/2019 03:50:08 PM,41.98304987,-87.71048645,"(41.983049871, -87.710486449)"
11903749,JC525556,11/21/2019 05:00:00 AM,097XX S MERRION AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,431,4,7,51,08B,1192690,1840558,2019,11/29/2019 03:46:54 PM,41.71745986,-87.56985255,"(41.717459857, -87.569852548)"
11899302,JC519126,11/21/2019 01:18:00 PM,076XX S HOMAN AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,835,8,18,70,17,1155024,1853614,2019,11/28/2019 03:54:57 PM,41.75412154,-87.70746025,"(41.754121535, -87.707460248)"
11898816,JC519547,11/21/2019 01:00:00 AM,026XX W 64TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,825,8,17,66,08B,1159660,1862084,2019,11/28/2019 03:54:57 PM,41.77727066,-87.69023862,"(41.77727066, -87.690238624)"
11737945,JC323556,06-01-2019 00:00,030XX W HOWARD ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,FALSE,TRUE,2411,24,50,2,17,1154912,1950219,2019,11/30/2019 03:48:41 PM,42.01921737,-87.70527959,"(42.019217372, -87.705279589)"
11870277,JC477789,10/18/2019 12:01:00 AM,047XX S LANGLEY AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,TRUE,223,2,4,38,2,1181731,1873723,2019,11/30/2019 03:48:41 PM,41.80872769,-87.60896746,"(41.808727686, -87.608967461)"
11894426,JC514165,11/17/2019 03:40:00 PM,0000X W 59TH ST,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,232,2,20,40,26,1177183,1865897,2019,11/30/2019 03:48:41 PM,41.78735637,-87.62588465,"(41.787356373, -87.625884645)"
11900724,JC521887,11/23/2019 03:20:00 PM,003XX W 110TH PL,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,FALSE,TRUE,513,5,34,49,20,1176056,1831648,2019,11/30/2019 03:53:03 PM,41.69339818,-87.63104163,"(41.693398176, -87.631041634)"
11900914,JC522067,11/23/2019 11:00:00 AM,065XX S ASHLAND AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,725,7,15,67,08B,1166799,1861252,2019,11/30/2019 03:53:03 PM,41.77483806,-87.66409078,"(41.774838063, -87.664090778)"
11904447,JC525410,10-01-2019 00:00,048XX S CHAMPLAIN AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,FALSE,FALSE,223,2,4,38,17,1181413,1873132,2019,11/30/2019 03:48:41 PM,41.80711328,-87.61015204,"(41.807113282, -87.610152044)"
11793647,JC390810,08-12-2019 20:00,029XX N MERRIMAC AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,2511,25,30,19,08B,1134231,1918856,2019,08/19/2019 04:24:12 PM,41.9335456,-87.78212679,"(41.933545597, -87.782126793)"
11727367,JC311828,06-01-2019 10:00,100XX S LAFAYETTE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,511,5,9,49,08B,1177697,1838402,2019,07/19/2019 04:09:50 PM,41.71189523,-87.62483017,"(41.71189523, -87.624830172)"
11679756,JC254121,05-07-2019 21:00,069XX S MAY ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,TRUE,733,7,6,68,2,1169850,1858743,2019,07/19/2019 04:09:50 PM,41.76788736,-87.65297903,"(41.767887358, -87.652979026)"
11742273,JC329738,06-01-2019 00:00,019XX E 71ST ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,FALSE,TRUE,333,3,5,43,17,1190533,1858250,2019,07/19/2019 04:09:50 PM,41.76606057,-87.57718324,"(41.766060565, -87.577183241)"
11714462,JC295502,06-01-2019 12:00,017XX W WALLEN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,2432,24,49,1,08B,1163633,1944225,2019,07/19/2019 04:09:50 PM,42.00258963,-87.67335747,"(42.002589628, -87.673357469)"
11742605,JC330573,06/29/2019 03:00:00 PM,089XX S THROOP ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,2222,22,21,73,08B,1169229,1845443,2019,07/19/2019 04:09:50 PM,41.73140381,-87.65563925,"(41.731403808, -87.65563925)"
11901739,JC523162,11/24/2019 02:45:00 AM,091XX S ESSEX AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,423,4,7,48,08B,1194425,1844840,2019,12-01-2019 15:55,41.72916767,-87.56335781,"(41.729167666, -87.563357811)"
11901225,JC522451,11/24/2019 03:30:00 AM,010XX N THROOP ST,4230,KIDNAPPING,UNLAWFUL RESTRAINT,STREET,FALSE,FALSE,1213,12,27,24,26,1167505,1907206,2019,12-01-2019 15:55,41.90092518,-87.66018245,"(41.900925176, -87.660182452)"
11904401,JC520419,11/22/2019 12:00:00 AM,108XX S AVENUE H,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,432,4,10,52,08B,1202852,1833662,2019,12-01-2019 15:52,41.69828337,-87.53286904,"(41.698283368, -87.532869043)"
11742165,JC329725,07-01-2019 09:00,076XX S CORNELL AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,411,4,8,43,20,1188559,1854751,2019,07/19/2019 04:09:50 PM,41.75650639,-87.58453017,"(41.756506394, -87.584530167)"
11742275,JC329745,06/19/2019 12:00:00 AM,057XX S CALUMET AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,FALSE,FALSE,232,2,20,40,2,1179462,1867043,2019,07/19/2019 04:09:50 PM,41.79044934,-87.61749362,"(41.790449344, -87.617493624)"
